data,id_tempo,ano,mes,nome_mes,trimestre,ano_mes,semana_ano,ano_semana_iso,semana_iso,mes_dia,dia_semana,dia_do_mes,ano_mes_id
2020-06-09,161,2020,6,junho,2º trimestre,junho de 2020,24,09 de junho de 2020 a 09 de junho de 2020 (semana 24),Semana 24,09 de junho,terça-feira,9,6
2020-06-10,162,2020,6,junho,2º trimestre,junho de 2020,24,10 de junho de 2020 a 10 de junho de 2020 (semana 24),Semana 24,10 de junho,quarta-feira,10,6
2020-06-11,163,2020,6,junho,2º trimestre,junho de 2020,24,11 de junho de 2020 a 11 de junho de 2020 (semana 24),Semana 24,11 de junho,quinta-feira,11,6
2020-06-12,164,2020,6,junho,2º trimestre,junho de 2020,24,12 de junho de 2020 a 12 de junho de 2020 (semana 24),Semana 24,12 de junho,sexta-feira,12,6
2020-06-13,165,2020,6,junho,2º trimestre,junho de 2020,24,13 de junho de 2020 a 13 de junho de 2020 (semana 24),Semana 24,13 de junho,sábado,13,6
2020-06-14,166,2020,6,junho,2º trimestre,junho de 2020,24,14 de junho de 2020 a 14 de junho de 2020 (semana 24),Semana 24,14 de junho,domingo,14,6
2020-06-15,167,2020,6,junho,2º trimestre,junho de 2020,25,15 de junho de 2020 a 15 de junho de 2020 (semana 25),Semana 25,15 de junho,segunda-feira,15,6
2020-06-16,168,2020,6,junho,2º trimestre,junho de 2020,25,16 de junho de 2020 a 16 de junho de 2020 (semana 25),Semana 25,16 de junho,terça-feira,16,6
2020-06-17,169,2020,6,junho,2º trimestre,junho de 2020,25,17 de junho de 2020 a 17 de junho de 2020 (semana 25),Semana 25,17 de junho,quarta-feira,17,6
2020-06-18,170,2020,6,junho,2º trimestre,junho de 2020,25,18 de junho de 2020 a 18 de junho de 2020 (semana 25),Semana 25,18 de junho,quinta-feira,18,6
2020-06-19,171,2020,6,junho,2º trimestre,junho de 2020,25,19 de junho de 2020 a 19 de junho de 2020 (semana 25),Semana 25,19 de junho,sexta-feira,19,6
2020-06-20,172,2020,6,junho,2º trimestre,junho de 2020,25,20 de junho de 2020 a 20 de junho de 2020 (semana 25),Semana 25,20 de junho,sábado,20,6
2020-06-21,173,2020,6,junho,2º trimestre,junho de 2020,25,21 de junho de 2020 a 21 de junho de 2020 (semana 25),Semana 25,21 de junho,domingo,21,6
2020-06-22,174,2020,6,junho,2º trimestre,junho de 2020,26,22 de junho de 2020 a 22 de junho de 2020 (semana 26),Semana 26,22 de junho,segunda-feira,22,6
2020-06-23,175,2020,6,junho,2º trimestre,junho de 2020,26,23 de junho de 2020 a 23 de junho de 2020 (semana 26),Semana 26,23 de junho,terça-feira,23,6
2020-06-24,176,2020,6,junho,2º trimestre,junho de 2020,26,24 de junho de 2020 a 24 de junho de 2020 (semana 26),Semana 26,24 de junho,quarta-feira,24,6
2020-06-25,177,2020,6,junho,2º trimestre,junho de 2020,26,25 de junho de 2020 a 25 de junho de 2020 (semana 26),Semana 26,25 de junho,quinta-feira,25,6
2020-06-26,178,2020,6,junho,2º trimestre,junho de 2020,26,26 de junho de 2020 a 26 de junho de 2020 (semana 26),Semana 26,26 de junho,sexta-feira,26,6
2020-06-27,179,2020,6,junho,2º trimestre,junho de 2020,26,27 de junho de 2020 a 27 de junho de 2020 (semana 26),Semana 26,27 de junho,sábado,27,6
2020-06-28,180,2020,6,junho,2º trimestre,junho de 2020,26,28 de junho de 2020 a 28 de junho de 2020 (semana 26),Semana 26,28 de junho,domingo,28,6
2020-06-29,181,2020,6,junho,2º trimestre,junho de 2020,27,29 de junho de 2020 a 29 de junho de 2020 (semana 27),Semana 27,29 de junho,segunda-feira,29,6
2020-06-30,182,2020,6,junho,2º trimestre,junho de 2020,27,30 de junho de 2020 a 30 de junho de 2020 (semana 27),Semana 27,30 de junho,terça-feira,30,6
2020-07-01,183,2020,7,julho,3º trimestre,julho de 2020,27,01 de julho de 2020 a 01 de julho de 2020 (semana 27),Semana 27,01 de julho,quarta-feira,1,7
2020-07-02,184,2020,7,julho,3º trimestre,julho de 2020,27,02 de julho de 2020 a 02 de julho de 2020 (semana 27),Semana 27,02 de julho,quinta-feira,2,7
2020-07-03,185,2020,7,julho,3º trimestre,julho de 2020,27,03 de julho de 2020 a 03 de julho de 2020 (semana 27),Semana 27,03 de julho,sexta-feira,3,7
2020-07-04,186,2020,7,julho,3º trimestre,julho de 2020,27,04 de julho de 2020 a 04 de julho de 2020 (semana 27),Semana 27,04 de julho,sábado,4,7
2020-07-05,187,2020,7,julho,3º trimestre,julho de 2020,27,05 de julho de 2020 a 05 de julho de 2020 (semana 27),Semana 27,05 de julho,domingo,5,7
2020-07-06,188,2020,7,julho,3º trimestre,julho de 2020,28,06 de julho de 2020 a 06 de julho de 2020 (semana 28),Semana 28,06 de julho,segunda-feira,6,7
2020-07-07,189,2020,7,julho,3º trimestre,julho de 2020,28,07 de julho de 2020 a 07 de julho de 2020 (semana 28),Semana 28,07 de julho,terça-feira,7,7
2020-07-08,190,2020,7,julho,3º trimestre,julho de 2020,28,08 de julho de 2020 a 08 de julho de 2020 (semana 28),Semana 28,08 de julho,quarta-feira,8,7
2020-07-09,191,2020,7,julho,3º trimestre,julho de 2020,28,09 de julho de 2020 a 09 de julho de 2020 (semana 28),Semana 28,09 de julho,quinta-feira,9,7
2020-07-10,192,2020,7,julho,3º trimestre,julho de 2020,28,10 de julho de 2020 a 10 de julho de 2020 (semana 28),Semana 28,10 de julho,sexta-feira,10,7
2020-07-11,193,2020,7,julho,3º trimestre,julho de 2020,28,11 de julho de 2020 a 11 de julho de 2020 (semana 28),Semana 28,11 de julho,sábado,11,7
2020-07-12,194,2020,7,julho,3º trimestre,julho de 2020,28,12 de julho de 2020 a 12 de julho de 2020 (semana 28),Semana 28,12 de julho,domingo,12,7
2020-07-13,195,2020,7,julho,3º trimestre,julho de 2020,29,13 de julho de 2020 a 13 de julho de 2020 (semana 29),Semana 29,13 de julho,segunda-feira,13,7
2020-07-14,196,2020,7,julho,3º trimestre,julho de 2020,29,14 de julho de 2020 a 14 de julho de 2020 (semana 29),Semana 29,14 de julho,terça-feira,14,7
2020-07-15,197,2020,7,julho,3º trimestre,julho de 2020,29,15 de julho de 2020 a 15 de julho de 2020 (semana 29),Semana 29,15 de julho,quarta-feira,15,7
2020-07-16,198,2020,7,julho,3º trimestre,julho de 2020,29,16 de julho de 2020 a 16 de julho de 2020 (semana 29),Semana 29,16 de julho,quinta-feira,16,7
2020-07-17,199,2020,7,julho,3º trimestre,julho de 2020,29,17 de julho de 2020 a 17 de julho de 2020 (semana 29),Semana 29,17 de julho,sexta-feira,17,7
2020-07-18,200,2020,7,julho,3º trimestre,julho de 2020,29,18 de julho de 2020 a 18 de julho de 2020 (semana 29),Semana 29,18 de julho,sábado,18,7
2020-07-19,201,2020,7,julho,3º trimestre,julho de 2020,29,19 de julho de 2020 a 19 de julho de 2020 (semana 29),Semana 29,19 de julho,domingo,19,7
2020-07-20,202,2020,7,julho,3º trimestre,julho de 2020,30,20 de julho de 2020 a 20 de julho de 2020 (semana 30),Semana 30,20 de julho,segunda-feira,20,7
2020-07-21,203,2020,7,julho,3º trimestre,julho de 2020,30,21 de julho de 2020 a 21 de julho de 2020 (semana 30),Semana 30,21 de julho,terça-feira,21,7
2020-07-22,204,2020,7,julho,3º trimestre,julho de 2020,30,22 de julho de 2020 a 22 de julho de 2020 (semana 30),Semana 30,22 de julho,quarta-feira,22,7
2020-07-23,205,2020,7,julho,3º trimestre,julho de 2020,30,23 de julho de 2020 a 23 de julho de 2020 (semana 30),Semana 30,23 de julho,quinta-feira,23,7
2020-07-24,206,2020,7,julho,3º trimestre,julho de 2020,30,24 de julho de 2020 a 24 de julho de 2020 (semana 30),Semana 30,24 de julho,sexta-feira,24,7
2020-07-25,207,2020,7,julho,3º trimestre,julho de 2020,30,25 de julho de 2020 a 25 de julho de 2020 (semana 30),Semana 30,25 de julho,sábado,25,7
2020-07-26,208,2020,7,julho,3º trimestre,julho de 2020,30,26 de julho de 2020 a 26 de julho de 2020 (semana 30),Semana 30,26 de julho,domingo,26,7
2020-07-27,209,2020,7,julho,3º trimestre,julho de 2020,31,27 de julho de 2020 a 27 de julho de 2020 (semana 31),Semana 31,27 de julho,segunda-feira,27,7
2020-07-28,210,2020,7,julho,3º trimestre,julho de 2020,31,28 de julho de 2020 a 28 de julho de 2020 (semana 31),Semana 31,28 de julho,terça-feira,28,7
2020-07-29,211,2020,7,julho,3º trimestre,julho de 2020,31,29 de julho de 2020 a 29 de julho de 2020 (semana 31),Semana 31,29 de julho,quarta-feira,29,7
2020-07-30,212,2020,7,julho,3º trimestre,julho de 2020,31,30 de julho de 2020 a 30 de julho de 2020 (semana 31),Semana 31,30 de julho,quinta-feira,30,7
2020-07-31,213,2020,7,julho,3º trimestre,julho de 2020,31,31 de julho de 2020 a 31 de julho de 2020 (semana 31),Semana 31,31 de julho,sexta-feira,31,7
2020-08-01,214,2020,8,agosto,3º trimestre,agosto de 2020,31,01 de agosto de 2020 a 01 de agosto de 2020 (semana 31),Semana 31,01 de agosto,sábado,1,8
2020-08-02,215,2020,8,agosto,3º trimestre,agosto de 2020,31,02 de agosto de 2020 a 02 de agosto de 2020 (semana 31),Semana 31,02 de agosto,domingo,2,8
2020-08-03,216,2020,8,agosto,3º trimestre,agosto de 2020,32,03 de agosto de 2020 a 03 de agosto de 2020 (semana 32),Semana 32,03 de agosto,segunda-feira,3,8
2020-08-04,217,2020,8,agosto,3º trimestre,agosto de 2020,32,04 de agosto de 2020 a 04 de agosto de 2020 (semana 32),Semana 32,04 de agosto,terça-feira,4,8
2020-08-05,218,2020,8,agosto,3º trimestre,agosto de 2020,32,05 de agosto de 2020 a 05 de agosto de 2020 (semana 32),Semana 32,05 de agosto,quarta-feira,5,8
2020-08-06,219,2020,8,agosto,3º trimestre,agosto de 2020,32,06 de agosto de 2020 a 06 de agosto de 2020 (semana 32),Semana 32,06 de agosto,quinta-feira,6,8
2020-08-07,220,2020,8,agosto,3º trimestre,agosto de 2020,32,07 de agosto de 2020 a 07 de agosto de 2020 (semana 32),Semana 32,07 de agosto,sexta-feira,7,8
2020-08-08,221,2020,8,agosto,3º trimestre,agosto de 2020,32,08 de agosto de 2020 a 08 de agosto de 2020 (semana 32),Semana 32,08 de agosto,sábado,8,8
2020-08-09,222,2020,8,agosto,3º trimestre,agosto de 2020,32,09 de agosto de 2020 a 09 de agosto de 2020 (semana 32),Semana 32,09 de agosto,domingo,9,8
2020-08-10,223,2020,8,agosto,3º trimestre,agosto de 2020,33,10 de agosto de 2020 a 10 de agosto de 2020 (semana 33),Semana 33,10 de agosto,segunda-feira,10,8
2020-08-11,224,2020,8,agosto,3º trimestre,agosto de 2020,33,11 de agosto de 2020 a 11 de agosto de 2020 (semana 33),Semana 33,11 de agosto,terça-feira,11,8
2020-08-12,225,2020,8,agosto,3º trimestre,agosto de 2020,33,12 de agosto de 2020 a 12 de agosto de 2020 (semana 33),Semana 33,12 de agosto,quarta-feira,12,8
2020-08-13,226,2020,8,agosto,3º trimestre,agosto de 2020,33,13 de agosto de 2020 a 13 de agosto de 2020 (semana 33),Semana 33,13 de agosto,quinta-feira,13,8
2020-08-14,227,2020,8,agosto,3º trimestre,agosto de 2020,33,14 de agosto de 2020 a 14 de agosto de 2020 (semana 33),Semana 33,14 de agosto,sexta-feira,14,8
2020-08-15,228,2020,8,agosto,3º trimestre,agosto de 2020,33,15 de agosto de 2020 a 15 de agosto de 2020 (semana 33),Semana 33,15 de agosto,sábado,15,8
2020-08-16,229,2020,8,agosto,3º trimestre,agosto de 2020,33,16 de agosto de 2020 a 16 de agosto de 2020 (semana 33),Semana 33,16 de agosto,domingo,16,8
2020-08-17,230,2020,8,agosto,3º trimestre,agosto de 2020,34,17 de agosto de 2020 a 17 de agosto de 2020 (semana 34),Semana 34,17 de agosto,segunda-feira,17,8
2020-08-18,231,2020,8,agosto,3º trimestre,agosto de 2020,34,18 de agosto de 2020 a 18 de agosto de 2020 (semana 34),Semana 34,18 de agosto,terça-feira,18,8
2020-08-19,232,2020,8,agosto,3º trimestre,agosto de 2020,34,19 de agosto de 2020 a 19 de agosto de 2020 (semana 34),Semana 34,19 de agosto,quarta-feira,19,8
2020-08-20,233,2020,8,agosto,3º trimestre,agosto de 2020,34,20 de agosto de 2020 a 20 de agosto de 2020 (semana 34),Semana 34,20 de agosto,quinta-feira,20,8
2020-08-21,234,2020,8,agosto,3º trimestre,agosto de 2020,34,21 de agosto de 2020 a 21 de agosto de 2020 (semana 34),Semana 34,21 de agosto,sexta-feira,21,8
2020-08-22,235,2020,8,agosto,3º trimestre,agosto de 2020,34,22 de agosto de 2020 a 22 de agosto de 2020 (semana 34),Semana 34,22 de agosto,sábado,22,8
2020-08-23,236,2020,8,agosto,3º trimestre,agosto de 2020,34,23 de agosto de 2020 a 23 de agosto de 2020 (semana 34),Semana 34,23 de agosto,domingo,23,8
2020-08-24,237,2020,8,agosto,3º trimestre,agosto de 2020,35,24 de agosto de 2020 a 24 de agosto de 2020 (semana 35),Semana 35,24 de agosto,segunda-feira,24,8
2020-08-25,238,2020,8,agosto,3º trimestre,agosto de 2020,35,25 de agosto de 2020 a 25 de agosto de 2020 (semana 35),Semana 35,25 de agosto,terça-feira,25,8
2020-08-26,239,2020,8,agosto,3º trimestre,agosto de 2020,35,26 de agosto de 2020 a 26 de agosto de 2020 (semana 35),Semana 35,26 de agosto,quarta-feira,26,8
2020-08-27,240,2020,8,agosto,3º trimestre,agosto de 2020,35,27 de agosto de 2020 a 27 de agosto de 2020 (semana 35),Semana 35,27 de agosto,quinta-feira,27,8
2020-08-28,241,2020,8,agosto,3º trimestre,agosto de 2020,35,28 de agosto de 2020 a 28 de agosto de 2020 (semana 35),Semana 35,28 de agosto,sexta-feira,28,8
2020-08-29,242,2020,8,agosto,3º trimestre,agosto de 2020,35,29 de agosto de 2020 a 29 de agosto de 2020 (semana 35),Semana 35,29 de agosto,sábado,29,8
2020-08-30,243,2020,8,agosto,3º trimestre,agosto de 2020,35,30 de agosto de 2020 a 30 de agosto de 2020 (semana 35),Semana 35,30 de agosto,domingo,30,8
2020-08-31,244,2020,8,agosto,3º trimestre,agosto de 2020,36,31 de agosto de 2020 a 31 de agosto de 2020 (semana 36),Semana 36,31 de agosto,segunda-feira,31,8
2020-09-01,245,2020,9,setembro,3º trimestre,setembro de 2020,36,01 de setembro de 2020 a 01 de setembro de 2020 (semana 36),Semana 36,01 de setembro,terça-feira,1,9
2020-09-02,246,2020,9,setembro,3º trimestre,setembro de 2020,36,02 de setembro de 2020 a 02 de setembro de 2020 (semana 36),Semana 36,02 de setembro,quarta-feira,2,9
2020-09-03,247,2020,9,setembro,3º trimestre,setembro de 2020,36,03 de setembro de 2020 a 03 de setembro de 2020 (semana 36),Semana 36,03 de setembro,quinta-feira,3,9
2020-09-04,248,2020,9,setembro,3º trimestre,setembro de 2020,36,04 de setembro de 2020 a 04 de setembro de 2020 (semana 36),Semana 36,04 de setembro,sexta-feira,4,9
2020-09-05,249,2020,9,setembro,3º trimestre,setembro de 2020,36,05 de setembro de 2020 a 05 de setembro de 2020 (semana 36),Semana 36,05 de setembro,sábado,5,9
2020-09-06,250,2020,9,setembro,3º trimestre,setembro de 2020,36,06 de setembro de 2020 a 06 de setembro de 2020 (semana 36),Semana 36,06 de setembro,domingo,6,9
2020-09-07,251,2020,9,setembro,3º trimestre,setembro de 2020,37,07 de setembro de 2020 a 07 de setembro de 2020 (semana 37),Semana 37,07 de setembro,segunda-feira,7,9
2020-09-08,252,2020,9,setembro,3º trimestre,setembro de 2020,37,08 de setembro de 2020 a 08 de setembro de 2020 (semana 37),Semana 37,08 de setembro,terça-feira,8,9
2020-09-09,253,2020,9,setembro,3º trimestre,setembro de 2020,37,09 de setembro de 2020 a 09 de setembro de 2020 (semana 37),Semana 37,09 de setembro,quarta-feira,9,9
2020-09-10,254,2020,9,setembro,3º trimestre,setembro de 2020,37,10 de setembro de 2020 a 10 de setembro de 2020 (semana 37),Semana 37,10 de setembro,quinta-feira,10,9
2020-09-11,255,2020,9,setembro,3º trimestre,setembro de 2020,37,11 de setembro de 2020 a 11 de setembro de 2020 (semana 37),Semana 37,11 de setembro,sexta-feira,11,9
2020-09-12,256,2020,9,setembro,3º trimestre,setembro de 2020,37,12 de setembro de 2020 a 12 de setembro de 2020 (semana 37),Semana 37,12 de setembro,sábado,12,9
2020-09-13,257,2020,9,setembro,3º trimestre,setembro de 2020,37,13 de setembro de 2020 a 13 de setembro de 2020 (semana 37),Semana 37,13 de setembro,domingo,13,9
2020-09-14,258,2020,9,setembro,3º trimestre,setembro de 2020,38,14 de setembro de 2020 a 14 de setembro de 2020 (semana 38),Semana 38,14 de setembro,segunda-feira,14,9
2020-09-15,259,2020,9,setembro,3º trimestre,setembro de 2020,38,15 de setembro de 2020 a 15 de setembro de 2020 (semana 38),Semana 38,15 de setembro,terça-feira,15,9
2020-09-16,260,2020,9,setembro,3º trimestre,setembro de 2020,38,16 de setembro de 2020 a 16 de setembro de 2020 (semana 38),Semana 38,16 de setembro,quarta-feira,16,9
2020-09-17,261,2020,9,setembro,3º trimestre,setembro de 2020,38,17 de setembro de 2020 a 17 de setembro de 2020 (semana 38),Semana 38,17 de setembro,quinta-feira,17,9
2020-09-18,262,2020,9,setembro,3º trimestre,setembro de 2020,38,18 de setembro de 2020 a 18 de setembro de 2020 (semana 38),Semana 38,18 de setembro,sexta-feira,18,9
2020-09-19,263,2020,9,setembro,3º trimestre,setembro de 2020,38,19 de setembro de 2020 a 19 de setembro de 2020 (semana 38),Semana 38,19 de setembro,sábado,19,9
2020-09-20,264,2020,9,setembro,3º trimestre,setembro de 2020,38,20 de setembro de 2020 a 20 de setembro de 2020 (semana 38),Semana 38,20 de setembro,domingo,20,9
2020-09-21,265,2020,9,setembro,3º trimestre,setembro de 2020,39,21 de setembro de 2020 a 21 de setembro de 2020 (semana 39),Semana 39,21 de setembro,segunda-feira,21,9
2020-09-22,266,2020,9,setembro,3º trimestre,setembro de 2020,39,22 de setembro de 2020 a 22 de setembro de 2020 (semana 39),Semana 39,22 de setembro,terça-feira,22,9
2020-09-23,267,2020,9,setembro,3º trimestre,setembro de 2020,39,23 de setembro de 2020 a 23 de setembro de 2020 (semana 39),Semana 39,23 de setembro,quarta-feira,23,9
2020-09-24,268,2020,9,setembro,3º trimestre,setembro de 2020,39,24 de setembro de 2020 a 24 de setembro de 2020 (semana 39),Semana 39,24 de setembro,quinta-feira,24,9
2020-09-25,269,2020,9,setembro,3º trimestre,setembro de 2020,39,25 de setembro de 2020 a 25 de setembro de 2020 (semana 39),Semana 39,25 de setembro,sexta-feira,25,9
2020-09-26,270,2020,9,setembro,3º trimestre,setembro de 2020,39,26 de setembro de 2020 a 26 de setembro de 2020 (semana 39),Semana 39,26 de setembro,sábado,26,9
2020-09-27,271,2020,9,setembro,3º trimestre,setembro de 2020,39,27 de setembro de 2020 a 27 de setembro de 2020 (semana 39),Semana 39,27 de setembro,domingo,27,9
2020-09-28,272,2020,9,setembro,3º trimestre,setembro de 2020,40,28 de setembro de 2020 a 28 de setembro de 2020 (semana 40),Semana 40,28 de setembro,segunda-feira,28,9
2020-09-29,273,2020,9,setembro,3º trimestre,setembro de 2020,40,29 de setembro de 2020 a 29 de setembro de 2020 (semana 40),Semana 40,29 de setembro,terça-feira,29,9
2020-09-30,274,2020,9,setembro,3º trimestre,setembro de 2020,40,30 de setembro de 2020 a 30 de setembro de 2020 (semana 40),Semana 40,30 de setembro,quarta-feira,30,9
2020-10-01,275,2020,10,outubro,4º trimestre,outubro de 2020,40,01 de outubro de 2020 a 01 de outubro de 2020 (semana 40),Semana 40,01 de outubro,quinta-feira,1,10
2020-10-02,276,2020,10,outubro,4º trimestre,outubro de 2020,40,02 de outubro de 2020 a 02 de outubro de 2020 (semana 40),Semana 40,02 de outubro,sexta-feira,2,10
2020-10-03,277,2020,10,outubro,4º trimestre,outubro de 2020,40,03 de outubro de 2020 a 03 de outubro de 2020 (semana 40),Semana 40,03 de outubro,sábado,3,10
2020-10-04,278,2020,10,outubro,4º trimestre,outubro de 2020,40,04 de outubro de 2020 a 04 de outubro de 2020 (semana 40),Semana 40,04 de outubro,domingo,4,10
2020-10-05,279,2020,10,outubro,4º trimestre,outubro de 2020,41,05 de outubro de 2020 a 05 de outubro de 2020 (semana 41),Semana 41,05 de outubro,segunda-feira,5,10
2020-10-06,280,2020,10,outubro,4º trimestre,outubro de 2020,41,06 de outubro de 2020 a 06 de outubro de 2020 (semana 41),Semana 41,06 de outubro,terça-feira,6,10
2020-10-07,281,2020,10,outubro,4º trimestre,outubro de 2020,41,07 de outubro de 2020 a 07 de outubro de 2020 (semana 41),Semana 41,07 de outubro,quarta-feira,7,10
2020-10-08,282,2020,10,outubro,4º trimestre,outubro de 2020,41,08 de outubro de 2020 a 08 de outubro de 2020 (semana 41),Semana 41,08 de outubro,quinta-feira,8,10
2020-10-09,283,2020,10,outubro,4º trimestre,outubro de 2020,41,09 de outubro de 2020 a 09 de outubro de 2020 (semana 41),Semana 41,09 de outubro,sexta-feira,9,10
2020-10-10,284,2020,10,outubro,4º trimestre,outubro de 2020,41,10 de outubro de 2020 a 10 de outubro de 2020 (semana 41),Semana 41,10 de outubro,sábado,10,10
2020-10-11,285,2020,10,outubro,4º trimestre,outubro de 2020,41,11 de outubro de 2020 a 11 de outubro de 2020 (semana 41),Semana 41,11 de outubro,domingo,11,10
2020-10-12,286,2020,10,outubro,4º trimestre,outubro de 2020,42,12 de outubro de 2020 a 12 de outubro de 2020 (semana 42),Semana 42,12 de outubro,segunda-feira,12,10
2020-10-13,287,2020,10,outubro,4º trimestre,outubro de 2020,42,13 de outubro de 2020 a 13 de outubro de 2020 (semana 42),Semana 42,13 de outubro,terça-feira,13,10
2020-10-14,288,2020,10,outubro,4º trimestre,outubro de 2020,42,14 de outubro de 2020 a 14 de outubro de 2020 (semana 42),Semana 42,14 de outubro,quarta-feira,14,10
2020-10-15,289,2020,10,outubro,4º trimestre,outubro de 2020,42,15 de outubro de 2020 a 15 de outubro de 2020 (semana 42),Semana 42,15 de outubro,quinta-feira,15,10
2020-10-16,290,2020,10,outubro,4º trimestre,outubro de 2020,42,16 de outubro de 2020 a 16 de outubro de 2020 (semana 42),Semana 42,16 de outubro,sexta-feira,16,10
2020-10-17,291,2020,10,outubro,4º trimestre,outubro de 2020,42,17 de outubro de 2020 a 17 de outubro de 2020 (semana 42),Semana 42,17 de outubro,sábado,17,10
2020-10-18,292,2020,10,outubro,4º trimestre,outubro de 2020,42,18 de outubro de 2020 a 18 de outubro de 2020 (semana 42),Semana 42,18 de outubro,domingo,18,10
2020-10-19,293,2020,10,outubro,4º trimestre,outubro de 2020,43,19 de outubro de 2020 a 19 de outubro de 2020 (semana 43),Semana 43,19 de outubro,segunda-feira,19,10
2020-10-20,294,2020,10,outubro,4º trimestre,outubro de 2020,43,20 de outubro de 2020 a 20 de outubro de 2020 (semana 43),Semana 43,20 de outubro,terça-feira,20,10
2020-10-21,295,2020,10,outubro,4º trimestre,outubro de 2020,43,21 de outubro de 2020 a 21 de outubro de 2020 (semana 43),Semana 43,21 de outubro,quarta-feira,21,10
2020-10-22,296,2020,10,outubro,4º trimestre,outubro de 2020,43,22 de outubro de 2020 a 22 de outubro de 2020 (semana 43),Semana 43,22 de outubro,quinta-feira,22,10
2020-10-23,297,2020,10,outubro,4º trimestre,outubro de 2020,43,23 de outubro de 2020 a 23 de outubro de 2020 (semana 43),Semana 43,23 de outubro,sexta-feira,23,10
2020-10-24,298,2020,10,outubro,4º trimestre,outubro de 2020,43,24 de outubro de 2020 a 24 de outubro de 2020 (semana 43),Semana 43,24 de outubro,sábado,24,10
2020-10-25,299,2020,10,outubro,4º trimestre,outubro de 2020,43,25 de outubro de 2020 a 25 de outubro de 2020 (semana 43),Semana 43,25 de outubro,domingo,25,10
2020-10-26,300,2020,10,outubro,4º trimestre,outubro de 2020,44,26 de outubro de 2020 a 26 de outubro de 2020 (semana 44),Semana 44,26 de outubro,segunda-feira,26,10
2020-10-27,301,2020,10,outubro,4º trimestre,outubro de 2020,44,27 de outubro de 2020 a 27 de outubro de 2020 (semana 44),Semana 44,27 de outubro,terça-feira,27,10
2020-10-28,302,2020,10,outubro,4º trimestre,outubro de 2020,44,28 de outubro de 2020 a 28 de outubro de 2020 (semana 44),Semana 44,28 de outubro,quarta-feira,28,10
2020-10-29,303,2020,10,outubro,4º trimestre,outubro de 2020,44,29 de outubro de 2020 a 29 de outubro de 2020 (semana 44),Semana 44,29 de outubro,quinta-feira,29,10
2020-10-30,304,2020,10,outubro,4º trimestre,outubro de 2020,44,30 de outubro de 2020 a 30 de outubro de 2020 (semana 44),Semana 44,30 de outubro,sexta-feira,30,10
2020-10-31,305,2020,10,outubro,4º trimestre,outubro de 2020,44,31 de outubro de 2020 a 31 de outubro de 2020 (semana 44),Semana 44,31 de outubro,sábado,31,10
2020-11-01,306,2020,11,novembro,4º trimestre,novembro de 2020,44,01 de novembro de 2020 a 01 de novembro de 2020 (semana 44),Semana 44,01 de novembro,domingo,1,11
2020-11-02,307,2020,11,novembro,4º trimestre,novembro de 2020,45,02 de novembro de 2020 a 02 de novembro de 2020 (semana 45),Semana 45,02 de novembro,segunda-feira,2,11
2020-11-03,308,2020,11,novembro,4º trimestre,novembro de 2020,45,03 de novembro de 2020 a 03 de novembro de 2020 (semana 45),Semana 45,03 de novembro,terça-feira,3,11
2020-11-04,309,2020,11,novembro,4º trimestre,novembro de 2020,45,04 de novembro de 2020 a 04 de novembro de 2020 (semana 45),Semana 45,04 de novembro,quarta-feira,4,11
2020-11-05,310,2020,11,novembro,4º trimestre,novembro de 2020,45,05 de novembro de 2020 a 05 de novembro de 2020 (semana 45),Semana 45,05 de novembro,quinta-feira,5,11
2020-11-06,311,2020,11,novembro,4º trimestre,novembro de 2020,45,06 de novembro de 2020 a 06 de novembro de 2020 (semana 45),Semana 45,06 de novembro,sexta-feira,6,11
2020-11-07,312,2020,11,novembro,4º trimestre,novembro de 2020,45,07 de novembro de 2020 a 07 de novembro de 2020 (semana 45),Semana 45,07 de novembro,sábado,7,11
2020-11-08,313,2020,11,novembro,4º trimestre,novembro de 2020,45,08 de novembro de 2020 a 08 de novembro de 2020 (semana 45),Semana 45,08 de novembro,domingo,8,11
2020-11-09,314,2020,11,novembro,4º trimestre,novembro de 2020,46,09 de novembro de 2020 a 09 de novembro de 2020 (semana 46),Semana 46,09 de novembro,segunda-feira,9,11
2020-11-10,315,2020,11,novembro,4º trimestre,novembro de 2020,46,10 de novembro de 2020 a 10 de novembro de 2020 (semana 46),Semana 46,10 de novembro,terça-feira,10,11
2020-11-11,316,2020,11,novembro,4º trimestre,novembro de 2020,46,11 de novembro de 2020 a 11 de novembro de 2020 (semana 46),Semana 46,11 de novembro,quarta-feira,11,11
2020-11-12,317,2020,11,novembro,4º trimestre,novembro de 2020,46,12 de novembro de 2020 a 12 de novembro de 2020 (semana 46),Semana 46,12 de novembro,quinta-feira,12,11
2020-11-13,318,2020,11,novembro,4º trimestre,novembro de 2020,46,13 de novembro de 2020 a 13 de novembro de 2020 (semana 46),Semana 46,13 de novembro,sexta-feira,13,11
2020-11-14,319,2020,11,novembro,4º trimestre,novembro de 2020,46,14 de novembro de 2020 a 14 de novembro de 2020 (semana 46),Semana 46,14 de novembro,sábado,14,11
2020-11-15,320,2020,11,novembro,4º trimestre,novembro de 2020,46,15 de novembro de 2020 a 15 de novembro de 2020 (semana 46),Semana 46,15 de novembro,domingo,15,11
2020-11-16,321,2020,11,novembro,4º trimestre,novembro de 2020,47,16 de novembro de 2020 a 16 de novembro de 2020 (semana 47),Semana 47,16 de novembro,segunda-feira,16,11
